243	0.008349	0.02416	0.025728
243	0.006065	0.018246	0.019282
243	0.00592	0.023325	0.025307
243	0.015677	0.032649	0.034162
303	0.011649	0.049848	0.05268
603	0.009607	0.051248	0.057526
243	0.005454	0.017989	0.020097
123	0.004442	0.012816	0.014463
123	0.002753	0.008321	0.009234
123	0.004401	0.012896	0.014339
123	0.002331	0.01114	0.013474
243	0.004491	0.018245	0.020047
